head,relation,tail,trigger,source,score,chapter,sentence
双翼布局,develops,双翼,提出了,trigger,0.630,第4章单-双折叠翼变体飞行器的气动特性研究,单-双折叠翼变体有单翼和双翼两种构型，其中大展弦比单翼构型的气动特性已有成熟的研究，本章首先开展了双翼构型的气动特性研究，结合早年对于双翼布局的研究结果，提出了双翼平面参数设计的两个无量纲量，并基于这两个无量纲量，通过数值计算方法，讨论了上下机翼的相对位置，上下机翼的弦长和弯度变化等对于二维双翼气动性能的影响，并结合双翼的流场结构，总结了多条双翼气动设计的相关规律；
U型槽,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.630,第7章单-双折叠翼变体飞行器总体设计方法研究,其二是机翼开口的蒙皮增重，根据6.3.2节中设计方案，在机翼蒙皮的开口位置，需要使用U型槽补强。
上反角,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.630,第4章单-双折叠翼变体飞行器的气动特性研究,5）上翼上反角对于双翼升力阻力特性的影响
上反角,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.630,第7章单-双折叠翼变体飞行器总体设计方法研究,上反角：在单翼构型下，单-双折叠翼变体飞行器为大展弦比平直机翼设计，一般不采用带有上反角的设计。
俯仰力矩,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.630,第5章单-双折叠翼变体飞行器的动力学和控制研究,对于单-双折叠翼变体飞行器来说，两侧机翼的变体将产生额外的扰动力和扰动力矩，并以拉力、弯矩、扭矩的形式，通过连杆传递给固定机翼和机身，进而转化为偏航力矩、俯仰力矩和滚转力矩，影响飞机的安定性。
偏航力矩,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.630,第5章单-双折叠翼变体飞行器的动力学和控制研究,对于单-双折叠翼变体飞行器来说，两侧机翼的变体将产生额外的扰动力和扰动力矩，并以拉力、弯矩、扭矩的形式，通过连杆传递给固定机翼和机身，进而转化为偏航力矩、俯仰力矩和滚转力矩，影响飞机的安定性。
全球鹰,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.630,第6章单-双折叠翼变体飞行器的结构机构设计研究,其后，以“全球鹰”为原准机，对变体机构中最重要的部件一连杆的受力特性展开了计算与分析，对连杆的尺寸重量、刚度、变形及其对飞机设计的影响等展开了分析；
副翼,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.630,第6章单-双折叠翼变体飞行器的结构机构设计研究,在变形过程中，随着机翼位置的变化和副翼的偏转，活动机翼的升力大小和升力中心的位置也发生改变，此时活动机翼的升力和重力在活动机翼和连杆连接处会产生扭矩。
副翼,discussed_in,第9章总结与展望,chapter_membership,chapter,0.630,第9章总结与展望,（2）单-双折叠翼变体使用气动力驱动变体的变体方式，极大的减少了变体的代价，气动力驱动变体所需的副翼铰链力矩相较于作动器直接驱动减小了2.5个数量级左右，进而大幅降低了变体在重量、空间等方面付出的代价，使得单-双折叠翼变体相较于其他变体方式优势更加突出。
副翼偏转,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.630,第6章单-双折叠翼变体飞行器的结构机构设计研究,根据第4章的结论，活动机翼的气动中心在25%弦长左右的位置，副翼偏转引起的气动力增量中心在45%弦长左右位置，则连杆与活动机翼的连接点布置在略小于45%弦长附近的位置，有利于减少这一扭转力矩。
副翼偏转角度,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.630,第4章单-双折叠翼变体飞行器的气动特性研究,分别计算了0度和4度攻角下，这些机翼的升力和阻力随副翼偏转角度的变化情况。
升力,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.630,第5章单-双折叠翼变体飞行器的动力学和控制研究,变体产生的滚转扰动力矩情况较为复杂，该扰动力矩主要取决于连杆的拉力，而连杆的拉力又要取决于变体过程中活动机翼的升力，如果对活动机翼的升力控制足够精准，则连杆的拉力可以控制在较小的水平。
升力面,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.630,第3章单-双折叠翼变体飞行器概念的发展和完善,在双翼构型下，飞机的翼展相较于单翼构型减少了接近50%，除因上下机翼的干扰损失少部分升力外，有效升力面积基本不变，这使得飞机可以在更小的空间下起降。
升阻比,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究,chapter_membership,chapter,0.630,第2章大展弦比变展长变体飞行器设计规律研究,对升阻比表达式进一步分析可以得到，当飞机的零升阻力系数和诱导阻力系数相同时，飞机的升阻比最大。
升阻比,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.630,第7章单-双折叠翼变体飞行器总体设计方法研究,在起降时飞机为双翼构型，阻力系数较高，起降升阻比相较于常规飞行器有所下降。
单翼构型,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.630,第3章单-双折叠翼变体飞行器概念的发展和完善,在从双翼构型到单翼构型的变体过程中，两个活动机翼首先与机身解除固定，随后向上向外运动，带动连杆向外旋转，直到活动机翼与固定机翼端面对接，活动机翼与固定机翼通过相应的固定锁定机构固连在一起，最终成为一架大展弦比单翼机；
原理验证,discussed_in,第1章绪论,chapter_membership,chapter,0.630,第1章绪论,本文将在此新概念的基础上，进一步完善和细化单-双折叠翼变体飞行器的概念，并开展单-双折叠翼变体飞行器的设计方法研究和原理验证。
双翼,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.630,第3章单-双折叠翼变体飞行器概念的发展和完善,单-双折叠翼变体飞行器有单翼和双翼两种模式，通过变体进行切换。
变后掠翼,discussed_in,第1章绪论,chapter_membership,chapter,0.630,第1章绪论,最早期的变体飞行器多采取变后掠翼或折叠翼尖的方式实现。
同步失速,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.630,第4章单-双折叠翼变体飞行器的气动特性研究,若将上机翼和下机翼分别来看，当上机翼在前时，上机翼和下机翼的最大升力系数均大幅提高，但由于上机翼和下机翼不能同步失速，双翼整体的最大升力系数并没有提高；
后掠角,discussed_in,第1章绪论,chapter_membership,chapter,0.630,第1章绪论,对于连接翼布局的研究最早起源于80年代的美国航空航天局(NASA)，连接翼布局使用前后串列的机翼排列成菱形，和常规布局相比，连接翼布局菱形的结构更有利于机翼的受力，结构重量更轻，连接翼布局的机翼后掠角较大，具有更好的跨声速性能和侧向力控制能力。
失速,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.630,第7章单-双折叠翼变体飞行器总体设计方法研究,飞机的速度包线主要包括最小速度包线和最大速度/马赫数包线，当飞机的速度过低时，来流动压过低，会造成飞机失速；
实际攻角,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.630,第4章单-双折叠翼变体飞行器的气动特性研究,若将上机翼和下机翼单独来看，当上机翼在前时，来流经过上机翼后会向下偏转，使下机翼的实际攻角降低，进而使下机翼的升力线斜率降低，零升攻角滞后，而上机翼的实际攻角则会增加，升力线斜率升高，零升攻角提前；
尾翼,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.630,第5章单-双折叠翼变体飞行器的动力学和控制研究,单-双折叠翼变体飞行器在变体过程中有10个自由度，其中机身、固定机翼及尾翼的飞行为6个自由度，两侧的变体各自有2个转动自由度，整个飞机构成了10自由度的开环树形多体系统。
尾翼,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.630,第7章单-双折叠翼变体飞行器总体设计方法研究,第三阶段是飞机的初步方案设计，在概念设计的基础上，将确定飞机机翼、机身、尾翼等主要部件的平面形状和设计参数，确定飞机的主要结构和传力路径，确定飞机的重量重心和操稳特性。
展弦比,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.630,第6章单-双折叠翼变体飞行器的结构机构设计研究,对于单-双折叠翼变体飞行器来说，单-双折叠翼变体主要应用于较厚的大展弦比平直机翼，更适用于梁式的机翼结构；
弦长,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.630,第6章单-双折叠翼变体飞行器的结构机构设计研究,根据第4章的结论，活动机翼的气动中心在25%弦长左右的位置，副翼偏转引起的气动力增量中心在45%弦长左右位置，则连杆与活动机翼的连接点布置在略小于45%弦长附近的位置，有利于减少这一扭转力矩。
强度,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.630,第3章单-双折叠翼变体飞行器概念的发展和完善,由于翼展的降低，飞机的转动惯量降低，机翼刚度和强度增加，具有更好的抗侧风、突风能力和更强的空中机动性能，有效地克服了大展弦比飞行器存在的诸多缺点。
