head,relation,tail,trigger,source,score,chapter,sentence
强度,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.670,第6章单-双折叠翼变体飞行器的结构机构设计研究,连杆的强度需满足变体过程中受力的需求，不发生结构破坏；
攻角,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,小攻角下单翼和几种典型构型双翼的流场情况表明：若将上机翼和下机翼作为一个整体来看，上机翼下表面前缘的高压区和下机翼上表面的低压区相互削弱，从而降低了机翼整体的升力线斜率，这种相互影响随着上机翼和下机翼距离的减小而增强，即上机翼和下机翼的距离越近，损失的升力线斜率越高。
无量纲位置参数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,计算结果表明：当二维双翼的上机翼弦长大于下机翼，或下机翼弦长大于上机翼时，其气动性能可以近似等价于相同无量纲位置参数、上下翼弦长相等的双翼。
无量纲量,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,在本文中，为了更好的讨论上下机翼的相对位置关系对双翼气动特性的影响，使用两个无量纲量（平均前后间距和平均上下间距）来重新定义上机翼和下机翼的位置关系。
机翼结构重量,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.670,第7章单-双折叠翼变体飞行器总体设计方法研究,单-双折叠翼变体的间接增重主要是增大副翼带来的增重，ACADO中对于机翼结构重量的计算使用部件级的工程梁方法，在计算中已经将副翼的增重纳入考量，其中副翼重量使用经验公式计算，该公式与副翼面积和机翼参考面积有关。
机身,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.670,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机的机身长度约1m，宽度0.12m，机身顶部通过碳纤维桁架安装了一段厚翼型形状的翼台，该翼台用于在双翼构型下固定活动机翼。
流场结构,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,在双翼构型中，上下机翼之间的流场会相互干扰，当两个机翼的相对位置变化时，双翼间的流场结构也随之改变，进而影响机翼的气动性能。
诱导阻力,discussed_in,第1章绪论,chapter_membership,chapter,0.670,第1章绪论,由于高空空气稀薄，来流动压较低，为了产生足够的升力，高空飞行器的巡航升力系数较高，而诱导阻力又近似正比于升力系数的平方，因此诱导阻力在其总阻力中占比较大。
连接翼布局,discussed_in,第1章绪论,chapter_membership,chapter,0.670,第1章绪论,大展弦比机翼可以极大地降低飞机的诱导阻力，提高飞机的升阻比，但随着展弦比的增加，机翼变得更加细长，所需要的结构重量也随之增加，同时机翼的气动弹性等结构问题也逐渐突出，为此，人们在大展弦比平直机翼的基础上进一步开发出了连接翼布局、支撑翼布局、双/多机身布局等其他布局形式，以期望突破大展弦比飞行器发展的瓶颈，获得更佳的飞行性能。
铰链,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.670,第6章单-双折叠翼变体飞行器的结构机构设计研究,此时活动机翼根部和梢部的变形量与连杆端部变形挠度、公转角度、连杆长度以及活动机翼内侧和外侧到铰链的距离有关。
阻力系数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,需要说明的是，在计算双翼的升力和阻力系数时，参考弦长/面积按上下机翼总弦长/总面积计算。
副翼偏转角度,generates,俯仰力矩,产生,trigger,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,若同时兼顾因攻角变化和副翼偏转角度变化而产生的俯仰力矩，则连杆与活动机翼的连接点可以选择45%弦长更偏前一点的位置。
固定机翼副翼,generates,滚转控制,产生,trigger,0.670,第5章单-双折叠翼变体飞行器的动力学和控制研究,经ACADO计算，此时固定机翼副翼可产生的最大滚转控制力矩约80000N·m，即变体产生的滚转扰动力矩远低于舵面产生的最大控制力矩，变体对于飞机滚转的影响同样在飞机操稳系统的控制范围内。
副翼,improves,变体过程中,增强,trigger,0.670,第7章单-双折叠翼变体飞行器总体设计方法研究,为此，在设计中应尽量降低活动机翼的气动负载，进而降低变体机构的负载，减小变体机构的重量成本和空间成本，降低活动机翼的气动负载也有利于降低对副翼的要求，增强变体过程中的操稳特性。
副翼,needs,副翼偏转,需求,trigger,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,这里以NACA2412翼型为例，进一步讨论变体对于副翼的需求，以及副翼偏转产生的额外气动力和气动力矩。
阻力,needs,变体过程中,需要,trigger,0.670,第4章单-双折叠翼变体飞行器的气动特性研究,除了升力和阻力，还需要关注变体过程中飞机升力中心和气动中心的变化情况，机翼弦向的压力中心和气动中心的变化情况将影响到变体过程中飞机的俯仰安定性，活动机翼展向的压力中心变化则会影响到活动机翼的自转。
双翼构型,reduces,起降,大幅降低,trigger,0.670,第8章单-双折叠翼变体飞行器的原理验证研究,多轮起降测试中，GPS和空速管测量的原理验证机在单翼构型和双翼构型下起飞距离和起飞速度表明，由于双翼构型最大升力系数相较于单翼构型有所下降，其起飞速度和起降距离相较单翼构型有小幅度的提高，但双翼构型对跑道宽度要求大幅降低，同时起降时飞机的操纵性能和防擦地性能大幅提升，相较于单翼构型仍具有较强的性能优势。
机翼,causes,有效攻角,造成,trigger,0.660,第4章单-双折叠翼变体飞行器的气动特性研究,为了验证这一猜想，将公式计算的结果与CFD计算的结果进行对比，二者基本完全吻合，验证了上述猜想，即机翼变体过程中的非定常效应主要来自外机翼运动造成的机翼有效攻角的变化。
变体过程中,generates,滚转扰动力矩,产生,trigger,0.660,第7章单-双折叠翼变体飞行器总体设计方法研究,对于固定机翼的副翼，则需要根据飞机的机翼设计参数和变体控制策略，确定变体过程中可能产生的最大滚转扰动力矩，并在此基础上进一步确定固定机翼副翼的设计参数。
双翼构型,reduces,操纵性能,大幅降低,trigger,0.660,第8章单-双折叠翼变体飞行器的原理验证研究,多轮起降测试中，GPS和空速管测量的原理验证机在单翼构型和双翼构型下起飞距离和起飞速度表明，由于双翼构型最大升力系数相较于单翼构型有所下降，其起飞速度和起降距离相较单翼构型有小幅度的提高，但双翼构型对跑道宽度要求大幅降低，同时起降时飞机的操纵性能和防擦地性能大幅提升，相较于单翼构型仍具有较强的性能优势。
45%弦长,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.650,第4章单-双折叠翼变体飞行器的气动特性研究,从图中可以看出，当参考点取45%弦长左右位置时，机翼的俯仰力矩系数基本不随副翼偏转角度的变化而改变，即副翼偏转产生的额外气动力的作用中心处于45%弦长左右位置。
上下机翼间距,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.650,第7章单-双折叠翼变体飞行器总体设计方法研究,上下机翼间距：上下机翼间距增加有助于改善飞机在双翼布局下的气动性能，但上下机翼的间距也要受到机身高度的限制。
上机翼,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.650,第7章单-双折叠翼变体飞行器总体设计方法研究,另一方面，当飞机处于双翼构型时，上机翼、下机翼和连杆组成了稳定的类似于桁架的结构，机翼的结构强度大幅度提升，其过载包线范围相对于单翼构型也大幅度扩大。
公转角度,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.650,第8章单-双折叠翼变体飞行器的原理验证研究,固定机翼和活动机翼之间的连接机构中，活动机翼和固定机翼之间的连杆为碳纤维复合材料制成，并整流为翼型形状，连杆两端固连有金属转轴，金属转轴通过一组轴承和金属底座分别固定在活动机翼和固定机翼上，每个金属转轴分别固连有一个角度传感器，用于测量自转和公转角度，在单翼模式下，连杆容纳在活动机翼下表面的U型槽中。
升力曲线,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.650,第4章单-双折叠翼变体飞行器的气动特性研究,对于一个二维翼型而言，其升力曲线包括三个主要参数：升力线斜率、零升攻角、最大升力系数和其对应的失速攻角。
单-双折叠翼变体飞行器,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.650,第5章单-双折叠翼变体飞行器的动力学和控制研究,单-双折叠翼变体飞行器使用副翼偏转产生的气动力驱动变体，动力学特性和控制规律是其设计中的核心问题之一。
双翼构型,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.650,第3章单-双折叠翼变体飞行器概念的发展和完善,在从双翼构型到单翼构型的变体过程中，两个活动机翼首先与机身解除固定，随后向上向外运动，带动连杆向外旋转，直到活动机翼与固定机翼端面对接，活动机翼与固定机翼通过相应的固定锁定机构固连在一起，最终成为一架大展弦比单翼机；
